Equipment ID,EquipmentName,UniqueName,BarcodeNumber,Category,Subcategory,SerialNumber,ModelNumber,Manufacturer,Location,Facility ResQ ID,Facility Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20939,Warmer,Hot Holding Unit,A00000009VI,Food Preparation Equipment,Hot Holding Units,,,Alto-shaam,"500-S
1350123-000",F645,Delmanor Prince Edward,equipment/images/images_4ql3nff.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21858,Warming box,Hot Holding Unit,A0000000C5M,Food Preparation Equipment,Hot Holding Units,,,,"Serial  CH 1V TB
model  CS 8636",F682,Taco Bell - Oshawa Centre # 4,equipment/images/4242018104557.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21884,Warming oven,Hot Holding Unit,A0000000BLC,Food Preparation Equipment,Hot Holding Units,,,Henny penny,,F689,KFC/Taco Bell - Morningside,equipment/images/4242018123628.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21887,Warming oven,Hot Holding Unit,A0000000BLZ,Food Preparation Equipment,Hot Holding Units,,,Henny penny,,F689,KFC/Taco Bell - Morningside,equipment/images/4242018124034.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20863,Warming Oven,Hot Holding Unit,A00000008VJ,Food Preparation Equipment,Hot Holding Units,,,Metro,"Model: C539CLDS-U
Serial:",F643,Delmanor,equipment/images/images_0195lVv.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21918,Warming oven,Hot Holding Unit,A0000000BBW,Food Preparation Equipment,Hot Holding Units,,,Bevles,"Model CS 82 CH80
SERIAL CH1VTB",F692,Taco Bell - Scarborough,equipment/images/4242018133658.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21777,Warming Oven,Hot Holding Unit,A0000000C3P,Food Preparation Equipment,Hot Holding Units,,,Vulcan,NA,F685,Ruth's Chris - Dixon Rd,equipment/images/images_8RGbmpC.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17314,Warming Station,Hot Holding Unit,A00000003MJ,Food Preparation Equipment,Hot Holding Units,R011455,NA,Durable Equipment,NA,F427,Hotspot Cafe,/equipment/images/images_JrzI79e.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20127,Warming Station,Hot Holding Unit,A000000076V,Food Preparation Equipment,Hot Holding Units,,,NA,NA,F546,Dennys - Delta Park Brampton,equipment/images/images_uXZrx17.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19022,Warming Unit,Hot Holding Unit,A00000005DA,Food Preparation Equipment,Hot Holding Units,,,Hatco,NA,F497,A&W - Richmond St.,equipment/images/images_ktI53Bd.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ15757,Whole Chicken Holder A00000001CH,Hot Holding Unit,A00000001CH,Food Preparation Equipment,Hot Holding Units,NA,NA,Autoshaam,Main kitchen,F379,Paramount Biscayne,/equipment/images/images_0LFxoCj.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19735,Food Prep Station,Hot Table,Hot Holding Unit,Food Preparation Equipment,Hot Holding Units,1609115,HT,All Steel,NA,F521,Charidise,/equipment/images/images_SCe9KYz.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16304,Boiler,Hot Water Heater,A0000000010Y,Plumbing,Water Heaters/Softeners,K5646512346,BL578-SF,Weil McLain,,F381,The Rex 001,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20176,Electric Water Heater,Hot Water Heater,A00000007FF,Plumbing,Water Heaters/Softeners,1349F700046,DEN120110,AO Smith,NA,F552,Hogtown Smoke - Queen E.,/equipment/images/images_CwCic8z.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20221,Electric Water Heater,Hot Water Heater,A00000007HP,Plumbing,Water Heaters/Softeners,A5611602,1126A-3-30,Giant,NA,F553,Hogtown Smoke - Colborne,/equipment/images/images_D1pxXd7.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20222,Electric Water Heater,Hot Water Heater,A00000007HO,Plumbing,Water Heaters/Softeners,A8611603,1126A-3-30,Giant,NA,F553,Hogtown Smoke - Colborne,/equipment/images/images_kfk2OxM.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21371,Hot Water Heater,Hot Water Heater,A0000000BQE,Plumbing,Water Heaters/Softeners,,,Rinnai,Upstairs above dishwasher station,F658,Daniel et Daniel,equipment/images/images_AAYMlCb.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ15926,Hot Water Tank,Hot Water Heater,A00000001KE,Plumbing,Water Heaters/Softeners,A644374,172ETE358M-E8,Giant Greenfoam,Basement,F383,Smokes #1,/equipment/images/images_x6PkEQD.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18831,Hot Water Tank,Hot Water Heater,A00000003XP,Plumbing,Water Heaters/Softeners,NA,NA,Super FWE,,F469,Jimmy's Coffee (Portland),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19215,Hot Water Tank,Hot Water Heater,A00000003SS,Plumbing,Water Heaters/Softeners,NA,NA,Bradford White,,F470,Jimmy's Coffee (Ossington),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17302,Hot Water Tank,Hot Water Heater,random,Plumbing,Water Heaters/Softeners,1534M001971,BTH 120 200,AO Smith,NA,F341,Tim Hortons #2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16330,Hot Water Tank,Hot Water Heater,A00000001ST,Plumbing,Water Heaters/Softeners,GCLNQS11234565,GC5050GRUT,GE,Basement,F388,Jimmy's Coffee (Baldwin St),equipment/images/images_QevFZ2E.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17243,Hot Water Tank,Hot Water Heater,A00000003NI,Plumbing,Water Heaters/Softeners,NA,NA,John Wood,NA,F420,Fresh Crawford,/equipment/images/images_Z3PeSqs.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16303,Hot Water Tank,Hot Water Heater,A000000010Y,Plumbing,Water Heaters/Softeners,URNG081GU0018,076-200-1,Universal Rheem Ruud,,F381,The Rex 001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19912,Hot Water Tank,Hot Water Heater,A00000006K8,Plumbing,Water Heaters/Softeners,NA,NA,NA,,F464,Paramount - Milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19524,Hot Water Tank,Hot Water Heater,A00000005L3_moved,Plumbing,Water Heaters/Softeners,,,NA,NA,F518,Paramount - Yonge and Eglinton (Deactivated),equipment/images/images_gA1QTP2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19748,Hot Water Tank,Hot Water Heater,A00000005I7,Plumbing,Water Heaters/Softeners,Q351508112,PROTG75-75NCN57PV,Rheem,Basement,F521,Charidise,/equipment/images/images_A6kykmx.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20387,Hot Water Tank,Hot Water Heater,A00000005L3,Plumbing,Water Heaters/Softeners,,,NA,NA,F543,Paramount Yonge and Eglinton - Corporate,equipment/images/images_gA1QTP2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18308,Water Heater,Hot Water Heater,A00000004NE,Plumbing,Water Heaters/Softeners,1535A011664,JW850SDE-30250,John Wood,,F435,Tropical joe - Woodside Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16441,Water Heater,Hot Water Heater,A00000002IX,Plumbing,Water Heaters/Softeners,UG40-40LFPV1N24,A6984600,Giant,NA,F395,Village Pizza Dovercourt,/equipment/images/images_3KjDHUt.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17457,Water Heater,Hot Water Heater,A00000003HN,Plumbing,Water Heaters/Softeners,NA,NA,Bradford White,,F428,Quanto Basta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18307,Water Heater,Hot Water Heater,A00000004AS,Plumbing,Water Heaters/Softeners,NA,NA,AO Smith,,F449,The Dirty Bird Chicken + Waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17411,Water Heater,Hot Water Heater,A00000001YK,Plumbing,Water Heaters/Softeners,NA,NA,John Wood,,F410,KFC/Taco Bell #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11510,Water Heater,Hot Water Heater,EQ11510F00001,Plumbing,Water Heaters/Softeners,1319M000133,BTH 120 100,A.O. Smith,Basement,F300,Campechano,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18309,Water Heater,Hot Water Heater,A00000004BN,Plumbing,Water Heaters/Softeners,NA,NA,AO Smith,,F190,Tim Hortons #0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16244,Water Heater,Hot Water Heater,A00000000T5,Plumbing,Water Heaters/Softeners,NA,NA,A.O. Smith,,F363,Tim Hortons #5555,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19530,Water Heater,Hot Water Heater,A00000004K2,Plumbing,Water Heaters/Softeners,NA,NA,Rheem-Rud,,F471,Tim Horton's #1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17094,Water Heater,Hot Water Heater,A0000000272,Plumbing,Water Heaters/Softeners,RCN0692D07050,RF671206,Rheem,,F400,Tim Hortons 0631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18114,Water Heater,Hot Water Heater,A0000000044F,Plumbing,Water Heaters/Softeners,NA,NA,NA,,F454,Jimmy's Coffee (McCaul),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17413,Water Heater,Hot Water Heater,A00000003J1,Plumbing,Water Heaters/Softeners,NA,NA,AO Smith,,F418,Pizza Hut (Aurora),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20541,Water Heater,Hot Water Heater,A00000007D9,Plumbing,Water Heaters/Softeners,S0702523885,6G80SDEB1,GSW,NA,F562,Freshii - Richmond St.,/equipment/images/images_ksPGgnr.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17409,Water Heater,Hot Water Heater,A00000002AD,Plumbing,Water Heaters/Softeners,NA,NA,GSW,,F415,Margaritas Fiesta Room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ15617,Water Heater,Hot Water Heater,Unknown 5,Plumbing,Water Heaters/Softeners,Q011600950,TE25R,Rheem,BOH,F272,Tim Hortons #1754,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16067,Water Heater,Hot Water Heater,A00000001O2,Plumbing,Water Heaters/Softeners,URNG1209G00079,G82-156,Rheem,Next to the kitchen,F384,Banknote Bar,/equipment/images/images_M5TJWha.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17404,Water Heater,Hot Water Heater,A00000001VI,Plumbing,Water Heaters/Softeners,NA,NA,Giant,,F390,Paramount Crestlawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16630,Water Heater,Hot Water Heater,A00000001QD,Plumbing,Water Heaters/Softeners,URNG1203G00717,G75-125,Rheem-Ruud,,F385,Tim Horton's 0599,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19579,Water Heater,Hot Water Heater,A-----------,Plumbing,Water Heaters/Softeners,NA,NA,NA,,F472,Tim Horton's #1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17387,Water Heater,Hot Water Heater,A0000000295,Plumbing,Water Heaters/Softeners,NA,BTH250200,IComm,,F411,Paramount Front Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20473,Water Heater,Hot Water Heater,A00000006PD,Plumbing,Water Heaters/Softeners,JB.BA009338,C199i,Rinnai,,F547,Tim Horton's #2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20534,Water Heater,Hot Water Heater,A000000074M,Plumbing,Water Heaters/Softeners,,,Hot Point,NA,F560,Butter Avenue,equipment/images/images_sw0fPm9.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19652,Water Heater,Hot Water Heater,A0000000585,Plumbing,Water Heaters/Softeners,1439F700024,DVE-52100,AO Smith,,F504,"We Brew, Lavazza - Queens Quay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17376,Water Heater,Hot Water Heater,A00000001QU,Plumbing,Water Heaters/Softeners,NA,NA,AO Smith,,F409,Paramount Yorkdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20267,Water Heater,Hot Water Heater,A00000007BZ,Plumbing,Water Heaters/Softeners,1.73211E+12,B7X-100-140,AO Smith,NA,F545,Butter Avenue - Kitchen,/equipment/images/images_nJXRJQG.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19650,Water Heater,Hot Water Heater,A0000000543,Plumbing,Water Heaters/Softeners,JD.BA-035739,RUC98i,Rinnai,,F458,Tim Hortons 6080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16007,Water Heater A00000000MA,Hot Water Heater,A00000000MA,Plumbing,Water Heaters/Softeners,9281052002,BTH120100,A.O. Smith,,F362,Tim Hortons #5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ15970,Water Heater A00000000MR,Hot Water Heater,A00000000MR,Plumbing,Water Heaters/Softeners,NA,NA,AO Smith,,F361,Tim Hortons #3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ15687,Water Heater A00000000YN,Hot Water Heater,A00000000YN,Plumbing,Water Heaters/Softeners,A3783535,1126-3-30,Giant,,F371,Tim Hortons #0788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ15643,Water Heater A0000000124,Hot Water Heater,A0000000124,Plumbing,Water Heaters/Softeners,NA,NA,AO Smith,,F374,Tim Hortons #3217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16150,Water Heater A0000000170,Hot Water Heater,A0000000170,Plumbing,Water Heaters/Softeners,NA,NA,A.O. Smith,,F368,Tim Hortons #3477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16106,Water Heater A000000018Q,Hot Water Heater,A000000018Q,Plumbing,Water Heaters/Softeners,NA,NA,A.O. Smith,,F365,Tim Hortons #5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ15840,Water Heater A00000001F4,Hot Water Heater,A00000001F4,Plumbing,Water Heaters/Softeners,153440U2875,BTH250200,AOSmith,,F379,Paramount Biscayne,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20710,"Water Heater Cyclone
 XHE",Hot Water Heater,A00000002CY,Plumbing,Water Heaters/Softeners,NA,Cyclone XHE,AO Smith,NA,F407,Tim Hortons 2615,/equipment/images/images_Yyr8KxO.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11523,Water Heater EQ11519,Hot Water Heater,EQ115192000,Plumbing,Water Heaters/Softeners,NA,NA,NA,NA,F251,Tim Hortons #2000,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11621,Water Heater EQ11621,Hot Water Heater,EQ11621971,Plumbing,Water Heaters/Softeners,MF03-2566686-10L,DEL5,AOSmith,N/A,F298,Tim Hortons #0971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11650,Water Heater EQ11650,Hot Water Heater,EQ11650F313,Plumbing,Water Heaters/Softeners,1615F800032,DRE-80-100,A.O.Smith,Basement,F313,Oretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11695,Water Heater EQ11695,Hot Water Heater,EQ11695F313,Plumbing,Water Heaters/Softeners,1F00499830,TF Server PSG 2 1G,Bunn,n/a,F313,Oretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12167,Water Heater EQ12167,Hot Water Heater,F262EQ12167,Plumbing,Water Heaters/Softeners,MF01-0009772-966,BTH 120 100,A.O.SMith,BOH,F262,Tim Hortons #2137,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12409,Water Heater EQ12409,Hot Water Heater,F315EQ12409,Plumbing,Water Heaters/Softeners,R68-810-03-6-G011,DVE 80,A.O.Smith,BOH,F315,Tim Hortons #2491,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12476,Water Heater EQ12476,Hot Water Heater,F318EQ12476,Plumbing,Water Heaters/Softeners,1522M001538,BTH120200,A.O. Smith,BOH,F318,Tim Hortons #3335,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12517,Water Heater EQ12517,Hot Water Heater,F319EQ12517,Plumbing,Water Heaters/Softeners,1148M000854,BTH 120 100,A.O.Smith,BOH,F319,Tim Hortons #4420,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12654,Water Heater EQ12654,Hot Water Heater,F316EQ12654,Plumbing,Water Heaters/Softeners,0843M000617,BTH 120 100,A.O.Smith,BOH,F316,Tim Hortons #3342,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12697,Water Heater EQ12697,Hot Water Heater,F320EQ12697,Plumbing,Water Heaters/Softeners,Wiped,Wiped,A.O.Smith,BOH,F320,Tim Hortons #2871,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12798,Water Heater EQ12798,Hot Water Heater,F312EQ12798,Plumbing,Water Heaters/Softeners,0930M000114,BTH120100,A.O.Smith,NA,F312,Tim Hortons #3623,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12896,Water Heater EQ12896,Hot Water Heater,F314EQ12896,Plumbing,Water Heaters/Softeners,A141612257,G75-125,Rheem,NA,F314,Tim Hortons #0525,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12931,Water Heater EQ12931,Hot Water Heater,F304EQ12931,Plumbing,Water Heaters/Softeners,J16H0074,CSSV-199802,Voyager,NA,F304,Tim Hortons #628,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ13092,Water Heater EQ13092,Hot Water Heater,F321EQ13092,Plumbing,Water Heaters/Softeners,NA,PLT-5,Watts,NA,F321,Tim Hortons #2286,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ13264,Water Heater EQ13264,Hot Water Heater,F305EQ13264,Plumbing,Water Heaters/Softeners,9281152001,BTH 120 200,A.O. Smith,BOH,F305,Tim Hortons #2784,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ13357,Water Heater EQ13357,Hot Water Heater,EQ133572873,Plumbing,Water Heaters/Softeners,J08M006822,DEL50110,A.O. Smith,,F342,Tim Hortons #2873,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ7769,Water Heater EQ7769,Hot Water Heater,EQ7769F257,Plumbing,Water Heaters/Softeners,1326M001504,BTH120100,A.O.Smith,NA,F257,Tim Hortons #4969,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ8118,Water Heaters/Softeners,Hot Water Heater,A00000001PA,Plumbing,Water Heaters/Softeners,0919M000593,BTH120100,A.O. Smith,,F189,Tim Hortons #2153,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10033,Water Heaters/Softeners EQ10033,Hot Water Heater,EQ10033F217,Plumbing,Water Heaters/Softeners,Cyclone XiSerial #: 1339M001485,BTH 120 100,AO Smith,,F217,Tim Hortons #5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10061,Water Heaters/Softeners EQ10061,Hot Water Heater,EQ10061F216,Plumbing,Water Heaters/Softeners,,DVE-80 100,AO Smith,,F216,Tim Hortons #5570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10137,Water Heaters/Softeners EQ10137,Hot Water Heater,EQ10137F213,Plumbing,Water Heaters/Softeners,,DVE-80-100,AO Smith,,F213,Tim Hortons #5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10149,Water Heaters/Softeners EQ10149,Hot Water Heater,EQ10149F212,Plumbing,Water Heaters/Softeners,Cyclone XI,BTH 120 100,AO Smith,,F212,Tim Hortons #6024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10192,Water Heaters/Softeners EQ10192,Hot Water Heater,EQ10192F212,Plumbing,Water Heaters/Softeners,N/a,N/a,Flexcon Industries,,F212,Tim Hortons #6024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10275,Water Heaters/Softeners EQ10275,Hot Water Heater,EQ10275F271,Plumbing,Water Heaters/Softeners,MJ03-2714046-970,BTH120970,A.O.Smith,,F271,Tim Hortons #2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10292,Water Heaters/Softeners EQ10292,Hot Water Heater,EQ10292F270,Plumbing,Water Heaters/Softeners,,RU98,Rinnai,,F270,Tim Hortons #4202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10333,Water Heaters/Softeners EQ10333,Hot Water Heater,EQ10333F269,Plumbing,Water Heaters/Softeners,966-MG980756971,BTH120K00N00552,A.O. Smith,,F269,Tim Hortons #0536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10399,Water Heaters/Softeners EQ10399,Hot Water Heater,EQ10399F209,Plumbing,Water Heaters/Softeners,Cyclone XiSerial #: 1406M001012,BTH 120 100,AO Smith,,F209,Tim Hortons #1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10416,Water Heaters/Softeners EQ10416,Hot Water Heater,EQ10416F208,Plumbing,Water Heaters/Softeners,,HE45-100N,Rheem-Ruud,,F208,Tim Hortons #1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10491,Water Heaters/Softeners EQ10491,Hot Water Heater,EQ10491F207,Plumbing,Water Heaters/Softeners,Tankless,RU98HPi,Rinnai,,F207,Tim Hortons #1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10522,Water Heaters/Softeners EQ10522,Hot Water Heater,EQ10522F206,Plumbing,Water Heaters/Softeners,Half-size,82VP30-1,Rheem-Ruud,,F206,Tim Hortons #1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10541,Water Heaters/Softeners EQ10541,Hot Water Heater,EQ10541F205,Plumbing,Water Heaters/Softeners,,DEL 50 110,AO Smith,,F205,Tim Hortons #2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10590,Water Heaters/Softeners EQ10590,Hot Water Heater,EQ10590F204,Plumbing,Water Heaters/Softeners,Serial #:920-06-6-5010,DVE80,AO Smith,,F204,Tim Hortons #2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10621,Water Heaters/Softeners EQ10621,Hot Water Heater,EQ10621F203,Plumbing,Water Heaters/Softeners,False-ceiling,Unknown,AO Smith,,F203,Tim Hortons #3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10678,Water Heaters/Softeners EQ10678,Hot Water Heater,EQ10678F202,Plumbing,Water Heaters/Softeners,Cyclone XiSerial #: 0843M000613,BTH 120 100,AO Smith,,F202,Tim Hortons #3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10701,Water Heaters/Softeners EQ10701,Hot Water Heater,EQ10701F201,Plumbing,Water Heaters/Softeners,BJ BA-027569,RU98HPi,Rinnai,,F201,Tim Hortons #3493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10717,Water Heaters/Softeners EQ10717,Hot Water Heater,EQ10717F201,Plumbing,Water Heaters/Softeners,BJ BA-027564,RU98HPi,Rinnai,,F201,Tim Hortons #3493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10754,Water Heaters/Softeners EQ10754,Hot Water Heater,EQ10754F200,Plumbing,Water Heaters/Softeners,TanklessSerial #: CF BA - 106377,RU98HPi,Rinnai,,F200,Tim Hortons #4153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10802,Water Heaters/Softeners EQ10802,Hot Water Heater,EQ10802F199,Plumbing,Water Heaters/Softeners,Serial #: 4RNG0405G01868,G75-125,Rheem-Ruud,,F199,Tim Hortons #0542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10856,Water Heaters/Softeners EQ10856,Hot Water Heater,EQ10856F268,Plumbing,Water Heaters/Softeners,,RU98i,Rinna,,F268,Tim Hortons #1709 [Deactivated],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10937,Water Heaters/Softeners EQ10937,Hot Water Heater,EQ10937F267,Plumbing,Water Heaters/Softeners,DGBA030467,RU98i,Rinnai,,F267,Tim Hortons #2156 [Deactivated],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ10984,Water Heaters/Softeners EQ10984,Hot Water Heater,EQ10984F266,Plumbing,Water Heaters/Softeners,CE.BA-015669,RC98i,Rinnai,,F266,Tim Hortons #3618 [Deactivated],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11001,Water Heaters/Softeners EQ11001,Hot Water Heater,EQ11001F265,Plumbing,Water Heaters/Softeners,MM02-2119657-972,BTM120970,Cyclone,,F265,Tim Hortons #0934 [Deactivated],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11060,Water Heaters/Softeners EQ11060,Hot Water Heater,EQ11060F197,Plumbing,Water Heaters/Softeners,0847M000735,DEL 50-110,A.O.Smith,Na,F197,Tim Hortons #1652,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11126,Water Heaters/Softeners EQ11126,Hot Water Heater,EQ11126F195,Plumbing,Water Heaters/Softeners,CNLN9521304606,PRW75-75FV,Rheem,,F195,Tim Hortons #2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11254,Water Heaters/Softeners EQ11254,Hot Water Heater,EQ11254F191,Plumbing,Water Heaters/Softeners,1445F700027 ,DRE-80100,A.O. Smith,,F191,Tim Hortons #0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11290,Water Heaters/Softeners EQ11290,Hot Water Heater,EQ11290F190,Plumbing,Water Heaters/Softeners,MH03-2668043-110 (Rental with Reliance),BTRC120110,A.O. Smith,,F190,Tim Hortons #0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11337,Water Heaters/Softeners EQ11337,Hot Water Heater,EQ11337F187,Plumbing,Water Heaters/Softeners,Rental from Reliance. Located in washroom ceiling space,,Reliance,,F187,Tim Hortons #0579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ7545,Water Heaters/Softeners EQ7545,Hot Water Heater,EQ7545F264,Plumbing,Water Heaters/Softeners,8.84955E+11,CR-240,Navien,,F264,Tim Hortons #1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ7551,Water Heaters/Softeners EQ7551,Hot Water Heater,EQ7551F263,Plumbing,Water Heaters/Softeners,N/a,3002 R40,Aquabon,,F263,Tim Hortons #1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ7657,Water Heaters/Softeners EQ7657,Hot Water Heater,EQ7657F260,Plumbing,Water Heaters/Softeners,,,,,F260,Tim Hortons #2215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ7690,Water Heaters/Softeners EQ7690,Hot Water Heater,EQ7690F259,Plumbing,Water Heaters/Softeners,Serial# 884954974149,,Navien,,F259,Tim Hortons #2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ8000,Water Heaters/Softeners EQ8000,Hot Water Heater,EQ8000F250,Plumbing,Water Heaters/Softeners,R68-920-06-6-K039,DME-80,A.O.Smith,,F250,Tim Hortons #3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
